ImageId,Label
6674,9
6675,7
6676,9
6677,2
6678,4
6679,3
6680,0
6681,0
6682,4
6683,6
6684,0
6685,0
6686,0
6687,0
6688,0
6689,5
6690,8
6691,1
6692,8
6693,0
6694,9
6695,2
6696,4
6697,2
6698,3
6699,0
6700,1
6701,9
6702,1
6703,1
6704,4
6705,7
6706,0
6707,6
6708,1
6709,7
6710,1
6711,4
6712,3
6713,9
6714,2
6715,8
6716,1
6717,8
6718,3
6719,1
6720,1
6721,3
6722,0
6723,4
6724,3
6725,3
6726,9
6727,2
6728,7
6729,4
6730,6
6731,3
6732,4
6733,8
6734,3
6735,8
6736,8
6737,6
6738,4
6739,5
6740,9
6741,1
6742,1
6743,6
6744,3
6745,9
6746,1
6747,7
6748,3
6749,6
6750,4
6751,1
6752,8
6753,7
6754,9
6755,2
6756,8
6757,6
6758,7
6759,4
6760,3
6761,8
6762,4
6763,7
6764,8
6765,0
6766,8
6767,1
6768,9
6769,8
6770,2
6771,3
6772,7
6773,3
6774,8
6775,4
6776,4
6777,4
6778,4
6779,3
6780,6
6781,3
6782,7
6783,8
6784,9
6785,2
6786,1
6787,9
6788,6
6789,6
6790,8
6791,3
6792,6
6793,6
6794,1
6795,6
6796,3
6797,6
6798,4
6799,1
6800,1
6801,5
6802,2
6803,8
6804,6
6805,9
6806,2
6807,8
6808,1
6809,2
6810,1
6811,0
6812,4
6813,4
6814,0
6815,1
6816,7
6817,1
6818,2
6819,1
6820,0
6821,2
6822,7
6823,6
6824,1
6825,6
6826,0
6827,1
6828,6
6829,3
6830,0
6831,6
6832,7
6833,0
6834,3
6835,3
6836,6
6837,1
6838,9
6839,8
6840,4
6841,7
6842,6
6843,1
6844,6
6845,6
6846,5
6847,0
6848,8
6849,9
6850,7
6851,5
6852,7
6853,5
6854,6
6855,0
6856,1
6857,6
6858,2
6859,0
6860,0
6861,6
6862,6
6863,4
6864,5
6865,6
6866,8
6867,2
6868,1
6869,7
6870,3
6871,6
6872,6
6873,0
6874,6
6875,3
6876,6
6877,8
6878,8
6879,4
6880,9
6881,2
6882,4
6883,6
6884,7
6885,4
6886,2
6887,8
6888,9
6889,5
6890,3
6891,4
6892,3
6893,4
6894,4
6895,7
6896,6
6897,6
6898,4
6899,4
6900,2
6901,3
6902,4
6903,8
6904,1
6905,4
6906,8
6907,4
6908,4
6909,1
6910,4
6911,4
6912,0
6913,6
6914,9
6915,3
6916,0
6917,3
6918,6
6919,4
6920,6
6921,2
6922,9
6923,4
6924,4
6925,9
6926,8
6927,1
6928,4
6929,4
6930,8
6931,6
6932,1
6933,4
6934,6
6935,4
6936,6
6937,4
6938,7
6939,8
6940,4
6941,8
6942,2
6943,1
6944,2
6945,2
6946,9
6947,6
6948,7
6949,6
6950,5
6951,0
6952,4
6953,3
6954,6
6955,6
6956,3
6957,1
6958,6
6959,8
6960,3
6961,8
6962,9
6963,4
6964,9
6965,1
6966,2
6967,9
6968,1
6969,4
6970,5
6971,4
6972,6
6973,4
6974,3
6975,5
6976,8
6977,6
6978,0
6979,1
6980,4
6981,1
6982,8
6983,1
6984,0
6985,2
6986,9
6987,4
6988,5
6989,8
6990,1
6991,4
6992,8
6993,6
6994,6
6995,2
6996,2
6997,0
6998,7
6999,5
7000,6
7001,0
7002,1
7003,4
7004,0
7005,5
7006,4
7007,5
7008,6
7009,8
7010,8
7011,1
7012,5
7013,7
7014,0
7015,4
7016,6
7017,7
7018,9
7019,9
7020,8
7021,8
7022,4
7023,6
7024,1
7025,4
7026,1
7027,3
7028,3
7029,7
7030,4
7031,4
7032,1
7033,7
7034,4
7035,8
7036,8
7037,5
7038,7
7039,3
7040,3
7041,9
7042,8
7043,0
7044,5
7045,7
7046,3
7047,8
7048,7
7049,9
7050,0
7051,7
7052,2
7053,9
7054,4
7055,8
7056,6
7057,0
7058,0
7059,4
7060,4
7061,3
7062,6
7063,9
7064,4
7065,1
7066,8
7067,8
7068,4
7069,0
7070,4
7071,9
7072,1
7073,4
7074,4
7075,3
7076,0
7077,4
7078,4
7079,6
7080,9
7081,0
7082,8
7083,0
7084,0
7085,6
7086,7
7087,0
7088,7
7089,2
7090,9
7091,3
7092,6
7093,5
7094,8
7095,0
7096,4
7097,8
7098,4
7099,6
7100,8
7101,0
7102,4
7103,4
7104,5
7105,2
7106,0
7107,5
7108,4
7109,0
7110,4
7111,6
7112,0
7113,1
7114,4
7115,1
7116,2
7117,0
7118,0
7119,8
7120,4
7121,5
7122,3
7123,4
7124,4
7125,4
7126,8
7127,3
7128,6
7129,6
7130,6
7131,8
7132,6
7133,6
7134,1
7135,1
7136,9
7137,0
7138,9
7139,4
7140,5
7141,4
7142,8
7143,1
7144,2
7145,3
7146,4
7147,1
7148,9
7149,6
7150,5
7151,4
7152,9
7153,6
7154,6
7155,6
7156,1
7157,3
7158,0
7159,7
7160,8
7161,7
7162,6
7163,4
7164,1
7165,5
7166,5
7167,4
7168,6
7169,4
7170,6
7171,2
7172,0
7173,1
7174,1
7175,4
7176,8
7177,4
7178,9
7179,5
7180,1
7181,0
7182,6
7183,1
7184,2
7185,7
7186,9
7187,6
7188,2
7189,8
7190,8
7191,3
7192,6
7193,7
7194,1
7195,4
7196,3
7197,5
7198,0
7199,1
7200,0
7201,8
7202,7
7203,4
7204,7
7205,0
7206,6
7207,4
7208,3
7209,8
7210,4
7211,5
7212,1
7213,2
7214,1
7215,1
7216,8
7217,8
7218,4
7219,4
7220,6
7221,9
7222,1
7223,9
7224,4
7225,3
7226,2
7227,9
7228,5
7229,4
7230,9
7231,7
7232,4
7233,3
7234,4
7235,1
7236,7
7237,1
7238,5
7239,9
7240,3
7241,1
7242,7
7243,4
7244,0
7245,5
7246,0
7247,8
7248,6
7249,1
7250,8
7251,4
7252,9
7253,4
7254,1
7255,1
7256,8
7257,6
7258,6
7259,4
7260,6
7261,6
7262,0
7263,5
7264,5
7265,2
7266,5
7267,9
7268,3
7269,5
7270,6
7271,5
7272,6
7273,4
7274,3
7275,2
7276,5
7277,1
7278,6
7279,4
7280,3
7281,4
7282,3
7283,3
7284,6
7285,3
7286,8
7287,8
7288,1
7289,4
7290,3
7291,0
7292,9
7293,4
7294,4
7295,7
7296,1
7297,0
7298,9
7299,2
7300,4
7301,1
7302,0
7303,8
7304,7
7305,9
7306,4
7307,0
7308,4
7309,8
7310,6
7311,3
7312,7
7313,1
7314,1
7315,3
7316,0
7317,6
7318,5
7319,3
7320,0
7321,8
7322,7
7323,6
7324,1
7325,1
7326,1
7327,8
7328,1
7329,8
7330,2
7331,5
7332,3
7333,7
7334,1
7335,5
7336,3
7337,1
7338,0
7339,2
7340,2
7341,3
7342,5
7343,4
7344,0
7345,8
7346,1
7347,4
7348,3
7349,7
7350,8
7351,4
7352,8
7353,6
7354,0
7355,2
7356,3
7357,4
7358,1
7359,0
7360,2
7361,3
7362,6
7363,6
7364,4
7365,2
7366,6
7367,2
7368,6
7369,4
7370,2
7371,8
7372,2
7373,4
7374,0
7375,7
7376,6
7377,3
7378,0
7379,4
7380,1
7381,9
7382,8
7383,4
7384,3
7385,6
7386,2
7387,0
7388,9
7389,5
7390,4
7391,4
7392,1
7393,0
7394,4
7395,1
7396,8
7397,4
7398,8
7399,4
7400,2
7401,8
7402,4
7403,7
7404,4
7405,5
7406,7
7407,0
7408,8
7409,5
7410,6
7411,1
7412,4
7413,8
7414,7
7415,6
7416,0
7417,4
7418,0
7419,2
7420,3
7421,8
7422,4
7423,2
7424,0
7425,3
7426,1
7427,9
7428,4
7429,1
7430,6
7431,4
7432,4
7433,6
7434,3
7435,9
7436,3
7437,3
7438,2
7439,9
7440,4
7441,1
7442,6
7443,9
7444,1
7445,1
7446,2
7447,3
7448,5
7449,3
7450,6
7451,6
7452,6
7453,3
7454,6
7455,1
7456,6
7457,0
7458,0
7459,4
7460,7
7461,3
7462,4
7463,8
7464,3
7465,8
7466,5
7467,6
7468,8
7469,8
7470,0
7471,3
7472,0
7473,0
7474,6
7475,6
7476,5
7477,8
7478,8
7479,0
7480,7
7481,1
7482,1
7483,6
7484,6
7485,4
7486,1
7487,8
7488,4
7489,5
7490,4
7491,6
7492,7
7493,2
7494,6
7495,3
7496,1
7497,0
7498,8
7499,8
7500,8
7501,1
7502,4
7503,4
7504,8
7505,4
7506,4
7507,9
7508,8
7509,3
7510,4
7511,4
7512,8
7513,8
7514,8
7515,8
7516,4
7517,1
7518,6
7519,8
7520,5
7521,8
7522,5
7523,4
7524,6
7525,0
7526,9
7527,1
7528,6
7529,7
7530,7
7531,3
7532,2
7533,0
7534,2
7535,0
7536,6
7537,1
7538,7
7539,5
7540,1
7541,4
7542,7
7543,9
7544,2
7545,7
7546,3
7547,8
7548,2
7549,1
7550,0
7551,1
7552,4
7553,2
7554,4
7555,2
7556,0
7557,6
7558,5
7559,2
7560,8
7561,0
7562,0
7563,3
7564,2
7565,0
7566,8
7567,2
7568,9
7569,9
7570,4
7571,6
7572,1
7573,5
7574,5
7575,9
7576,9
7577,9
7578,3
7579,1
7580,9
7581,3
7582,8
7583,4
7584,0
7585,9
7586,0
7587,6
7588,6
7589,7
7590,8
7591,1
7592,2
7593,8
7594,0
7595,3
7596,2
7597,7
7598,4
7599,1
7600,9
7601,4
7602,0
7603,2
7604,0
7605,4
7606,8
7607,6
7608,8
7609,5
7610,3
7611,4
7612,6
7613,6
7614,8
7615,5
7616,6
7617,9
7618,9
7619,0
7620,3
7621,8
7622,2
7623,3
7624,6
7625,8
7626,4
7627,8
7628,8
7629,1
7630,8
7631,7
7632,5
7633,6
7634,0
7635,6
7636,1
7637,4
7638,8
7639,6
7640,4
7641,8
7642,4
7643,5
7644,6
7645,7
7646,4
7647,8
7648,1
7649,2
7650,0
7651,8
7652,7
7653,6
7654,3
7655,3
7656,3
7657,6
7658,6
7659,1
7660,3
7661,2
7662,3
7663,4
7664,5
7665,4
7666,0
7667,8
7668,0
7669,0
7670,6
7671,6
7672,3
7673,4
7674,4
7675,1
7676,3
7677,1
7678,4
7679,0
7680,9
7681,2
7682,2
7683,0
7684,0
7685,0
7686,6
7687,8
7688,4
7689,7
7690,4
7691,6
7692,1
7693,0
7694,1
7695,4
7696,0
7697,7
7698,6
7699,1
7700,1
7701,4
7702,5
7703,2
7704,6
7705,8
7706,9
7707,5
7708,1
7709,3
7710,9
7711,1
7712,0
7713,0
7714,3
7715,0
7716,4
7717,1
7718,0
7719,5
7720,6
7721,9
7722,0
7723,3
7724,1
7725,4
7726,4
7727,6
7728,3
7729,6
7730,1
7731,6
7732,6
7733,1
7734,4
7735,4
7736,3
7737,7
7738,6
7739,5
7740,0
7741,6
7742,6
7743,0
7744,9
7745,6
7746,8
7747,4
7748,8
7749,6
7750,1
7751,5
7752,6
7753,2
7754,3
7755,3
7756,8
7757,2
7758,1
7759,3
7760,4
7761,5
7762,4
7763,2
7764,1
7765,1
7766,9
7767,2
7768,8
7769,2
7770,8
7771,1
7772,8
7773,4
7774,6
7775,6
7776,1
7777,4
7778,5
7779,1
7780,1
7781,4
7782,6
7783,9
7784,6
7785,9
7786,3
7787,8
7788,1
7789,1
7790,6
7791,4
7792,8
7793,1
7794,7
7795,4
7796,1
7797,9
7798,1
7799,1
7800,9
7801,4
7802,2
7803,3
7804,8
7805,2
7806,5
7807,6
7808,2
7809,6
7810,7
7811,4
7812,2
7813,1
7814,6
7815,6
7816,8
7817,0
7818,7
7819,9
7820,4
7821,6
7822,1
7823,1
7824,3
7825,2
7826,8
7827,1
7828,2
7829,7
7830,4
7831,7
7832,9
7833,5
7834,1
7835,4
7836,6
7837,7
7838,3
7839,6
7840,9
7841,4
7842,8
7843,6
7844,4
7845,1
7846,8
7847,0
7848,4
7849,2
7850,0
7851,2
7852,3
7853,6
7854,5
7855,4
7856,6
7857,8
7858,0
7859,6
7860,0
7861,6
7862,5
7863,6
7864,6
7865,0
7866,6
7867,7
7868,8
7869,7
7870,4
7871,4
7872,2
7873,7
7874,8
7875,5
7876,0
7877,0
7878,7
7879,8
7880,4
7881,0
7882,1
7883,7
7884,4
7885,9
7886,1
7887,7
7888,0
7889,7
7890,0
7891,5
7892,1
7893,4
7894,8
7895,1
7896,1
7897,4
7898,0
7899,4
7900,0
7901,4
7902,3
7903,1
7904,8
7905,6
7906,1
7907,2
7908,8
7909,2
7910,1
7911,0
7912,2
7913,6
7914,0
7915,8
7916,4
7917,0
7918,5
7919,5
7920,7
7921,7
7922,0
7923,5
7924,8
7925,6
7926,5
7927,3
7928,8
7929,4
7930,8
7931,7
7932,4
7933,2
7934,4
7935,6
7936,5
7937,4
7938,0
7939,1
7940,5
7941,6
7942,0
7943,4
7944,4
7945,8
7946,8
7947,2
7948,9
7949,4
7950,0
7951,1
7952,4
7953,4
7954,1
7955,8
7956,4
7957,4
7958,1
7959,4
7960,0
7961,2
7962,3
7963,7
7964,4
7965,1
7966,7
7967,7
7968,8
7969,9
7970,6
7971,0
7972,7
7973,6
7974,9
7975,0
7976,4
7977,7
7978,0
7979,6
7980,5
7981,5
7982,3
7983,6
7984,4
7985,7
7986,1
7987,0
7988,1
7989,6
7990,3
7991,1
7992,8
7993,0
7994,1
7995,5
7996,6
7997,2
7998,2
7999,2
8000,0
8001,8
8002,9
8003,8
8004,1
8005,8
8006,8
8007,3
8008,5
8009,6
8010,6
8011,1
8012,1
8013,8
8014,4
8015,5
8016,5
8017,8
8018,1
8019,4
8020,3
8021,7
8022,1
8023,2
8024,0
8025,0
8026,8
8027,4
8028,9
8029,6
8030,9
8031,3
8032,4
8033,3
8034,8
8035,9
8036,3
8037,0
8038,2
8039,1
8040,4
8041,0
8042,4
8043,1
8044,7
8045,7
8046,1
8047,4
8048,7
8049,1
8050,8
8051,3
8052,4
8053,4
8054,4
8055,0
8056,8
8057,3
8058,1
8059,4
8060,3
8061,1
8062,4
8063,0
8064,1
8065,1
8066,9
8067,2
8068,9
8069,1
8070,8
8071,3
8072,0
8073,4
8074,7
8075,4
8076,5
8077,6
8078,3
8079,4
8080,6
8081,1
8082,9
8083,2
8084,0
8085,5
8086,2
8087,3
8088,4
8089,3
8090,6
8091,7
8092,8
8093,5
8094,0
8095,2
8096,0
8097,1
8098,7
8099,7
8100,8
8101,0
8102,8
8103,6
8104,1
8105,7
8106,8
8107,0
8108,3
8109,6
8110,7
8111,4
8112,1
8113,3
8114,0
8115,5
8116,7
8117,4
8118,2
8119,4
8120,5
8121,4
8122,5
8123,5
8124,8
8125,3
8126,1
8127,0
8128,6
8129,8
8130,7
8131,0
8132,0
8133,0
8134,5
8135,9
8136,4
8137,0
8138,5
8139,7
8140,8
8141,0
8142,2
8143,1
8144,4
8145,1
8146,6
8147,8
8148,6
8149,6
8150,3
8151,4
8152,3
8153,0
8154,1
8155,1
8156,8
8157,4
8158,6
8159,1
8160,1
8161,0
8162,4
8163,3
8164,0
8165,8
8166,7
8167,8
8168,1
8169,4
8170,1
8171,8
8172,5
8173,4
8174,4
8175,6
8176,8
8177,3
8178,4
8179,1
8180,4
8181,1
8182,8
8183,3
8184,6
8185,4
8186,3
8187,4
8188,4
8189,4
8190,1
8191,9
8192,4
8193,3
8194,1
8195,3
8196,2
8197,8
8198,4
8199,0
8200,0
8201,5
8202,7
8203,1
8204,0
8205,2
8206,5
8207,3
8208,7
8209,2
8210,4
8211,1
8212,3
8213,0
8214,8
8215,1
8216,7
8217,0
8218,4
8219,4
8220,7
8221,6
8222,4
8223,6
8224,4
8225,9
8226,1
8227,4
8228,6
8229,6
8230,9
8231,2
8232,7
8233,7
8234,7
8235,3
8236,4
8237,9
8238,6
8239,8
8240,8
8241,1
8242,7
8243,5
8244,0
8245,0
8246,8
8247,8
8248,7
8249,5
8250,8
8251,3
8252,4
8253,5
8254,8
8255,0
8256,1
8257,5
8258,6
8259,2
8260,1
8261,6
8262,2
8263,2
8264,3
8265,0
8266,3
8267,0
8268,0
8269,4
8270,4
8271,8
8272,3
8273,0
8274,5
8275,0
8276,0
8277,3
8278,1
8279,8
8280,4
8281,3
8282,6
8283,3
8284,0
8285,7
8286,9
8287,5
8288,2
8289,9
8290,2
8291,6
8292,9
8293,0
8294,1
8295,8
8296,0
8297,0
8298,4
8299,1
8300,7
8301,5
8302,1
8303,4
8304,1
8305,4
8306,1
8307,4
8308,1
8309,1
8310,0
8311,4
8312,0
8313,7
8314,1
8315,4
8316,5
8317,2
8318,4
8319,6
8320,3
8321,3
8322,8
8323,3
8324,7
8325,6
8326,2
8327,3
8328,4
8329,8
8330,8
8331,6
8332,5
8333,7
8334,8
8335,2
8336,8
8337,3
8338,6
8339,1
8340,0
8341,7
8342,0
8343,1
8344,2
8345,2
8346,9
8347,9
8348,1
8349,7
8350,2
8351,8
8352,9
8353,6
8354,9
8355,1
8356,4
8357,7
8358,0
8359,7
8360,4
8361,5
8362,0
8363,0
8364,6
8365,1
8366,2
8367,1
8368,0
8369,0
8370,4
8371,4
8372,6
8373,4
8374,3
8375,6
8376,1
8377,4
8378,1
8379,1
8380,0
8381,8
8382,4
8383,2
8384,0
8385,0
8386,4
8387,0
8388,3
8389,1
8390,7
8391,2
8392,3
8393,3
8394,4
8395,2
8396,8
8397,4
8398,2
8399,7
8400,0
8401,5
8402,8
8403,3
8404,6
8405,3
8406,1
8407,0
8408,8
8409,4
8410,4
8411,4
8412,0
8413,0
8414,1
8415,8
8416,6
8417,3
8418,7
8419,0
8420,0
8421,5
8422,5
8423,0
8424,1
8425,1
8426,6
8427,1
8428,4
8429,5
8430,1
8431,4
8432,9
8433,4
8434,0
8435,5
8436,3
8437,0
8438,3
8439,4
8440,1
8441,2
8442,0
8443,0
8444,4
8445,9
8446,4
8447,4
8448,8
8449,6
8450,3
8451,8
8452,6
8453,4
8454,1
8455,9
8456,4
8457,9
8458,5
8459,4
8460,8
8461,3
8462,0
8463,4
8464,8
8465,7
8466,6
8467,3
8468,4
8469,0
8470,6
8471,0
8472,2
8473,4
8474,1
8475,1
8476,0
8477,6
8478,4
8479,7
8480,0
8481,1
8482,4
8483,7
8484,0
8485,0
8486,4
8487,4
8488,1
8489,2
8490,5
8491,5
8492,8
8493,1
8494,2
8495,8
8496,8
8497,3
8498,6
8499,9
8500,7
8501,1
8502,4
8503,4
8504,8
8505,4
8506,0
8507,0
8508,7
8509,4
8510,3
8511,4
8512,6
8513,4
8514,4
8515,3
8516,4
8517,1
8518,7
8519,8
8520,8
8521,5
8522,0
8523,1
8524,1
8525,4
8526,4
8527,9
8528,0
8529,1
8530,6
8531,4
8532,1
8533,6
8534,2
8535,1
8536,4
8537,5
8538,0
8539,8
8540,8
8541,1
8542,9
8543,4
8544,1
8545,6
8546,8
8547,1
8548,6
8549,0
8550,2
8551,1
8552,7
8553,1
8554,6
8555,2
8556,5
8557,1
8558,1
8559,4
8560,4
8561,9
8562,2
8563,4
8564,3
8565,4
8566,6
8567,0
8568,6
8569,3
8570,6
8571,6
8572,3
8573,0
8574,1
8575,3
8576,2
8577,8
8578,2
8579,1
8580,0
8581,2
8582,9
8583,1
8584,3
8585,4
8586,5
8587,6
8588,0
8589,6
8590,6
8591,7
8592,6
8593,5
8594,2
8595,2
8596,9
8597,7
8598,6
8599,0
8600,4
8601,4
8602,1
8603,5
8604,4
8605,1
8606,4
8607,6
8608,4
8609,9
8610,9
8611,8
8612,0
8613,0
8614,4
8615,6
8616,4
8617,4
8618,3
8619,3
8620,5
8621,1
8622,7
8623,4
8624,1
8625,4
8626,1
8627,6
8628,8
8629,4
8630,7
8631,8
8632,8
8633,1
8634,4
8635,4
8636,2
8637,0
8638,9
8639,9
8640,6
8641,3
8642,1
8643,4
8644,2
8645,5
8646,2
8647,7
8648,9
8649,1
8650,0
8651,3
8652,8
8653,4
8654,3
8655,2
8656,8
8657,0
8658,0
8659,9
8660,4
8661,2
8662,3
8663,1
8664,8
8665,8
8666,4
8667,5
8668,8
8669,1
8670,6
8671,0
8672,1
8673,7
8674,5
8675,2
8676,2
8677,8
8678,1
8679,9
8680,6
8681,8
8682,7
8683,8
8684,7
8685,9
8686,3
8687,9
8688,3
8689,4
8690,2
8691,4
8692,4
8693,9
8694,0
8695,7
8696,1
8697,8
8698,1
8699,3
8700,4
8701,7
8702,1
8703,4
8704,4
8705,6
8706,1
8707,9
8708,6
8709,3
8710,4
8711,1
8712,1
8713,3
8714,0
8715,0
8716,1
8717,0
8718,3
8719,6
8720,8
8721,1
8722,7
8723,9
8724,2
8725,1
8726,0
8727,2
8728,0
8729,5
8730,7
8731,7
8732,6
8733,8
8734,1
8735,8
8736,9
8737,7
8738,2
8739,9
8740,6
8741,8
8742,5
8743,0
8744,6
8745,8
8746,4
8747,8
8748,3
8749,4
8750,1
8751,1
8752,4
8753,0
8754,6
8755,9
8756,1
8757,3
8758,6
8759,5
8760,1
8761,6
8762,2
8763,3
8764,2
8765,0
8766,3
8767,8
8768,8
8769,2
8770,4
8771,6
8772,8
8773,8
8774,0
8775,4
8776,6
8777,6
8778,4
8779,6
8780,3
8781,1
8782,3
8783,3
8784,1
8785,9
8786,3
8787,1
8788,4
8789,6
8790,6
8791,1
8792,3
8793,6
8794,9
8795,0
8796,7
8797,0
8798,3
8799,7
8800,0
8801,4
8802,9
8803,3
8804,0
8805,5
8806,4
8807,3
8808,8
8809,4
8810,9
8811,6
8812,6
8813,0
8814,7
8815,4
8816,3
8817,5
8818,4
8819,4
8820,1
8821,3
8822,6
8823,2
8824,0
8825,9
8826,2
8827,1
8828,0
8829,2
8830,6
8831,6
8832,4
8833,1
8834,0
8835,8
8836,0
8837,1
8838,1
8839,8
8840,2
8841,3
8842,9
8843,2
8844,4
8845,0
8846,5
8847,4
8848,1
8849,0
8850,7
8851,6
8852,8
8853,3
8854,0
8855,0
8856,2
8857,9
8858,2
8859,4
8860,2
8861,1
8862,9
8863,1
8864,2
8865,6
8866,8
8867,4
8868,9
8869,4
8870,2
8871,8
8872,1
8873,8
8874,8
8875,6
8876,9
8877,1
8878,1
8879,3
8880,1
8881,3
8882,8
8883,6
8884,6
8885,7
8886,3
8887,4
8888,4
8889,4
8890,1
8891,8
8892,8
8893,1
8894,1
8895,4
8896,5
8897,8
8898,3
8899,6
8900,6
8901,4
8902,4
8903,1
8904,3
8905,7
8906,1
8907,1
8908,1
8909,6
8910,1
8911,8
8912,0
8913,6
8914,5
8915,1
8916,3
8917,6
8918,9
8919,4
8920,0
8921,3
8922,4
8923,4
8924,3
8925,4
8926,5
8927,4
8928,4
8929,1
8930,5
8931,1
8932,5
8933,3
8934,4
8935,7
8936,5
8937,0
8938,0
8939,6
8940,9
8941,9
8942,0
8943,7
8944,7
8945,4
8946,4
8947,5
8948,3
8949,9
8950,3
8951,4
8952,6
8953,0
8954,1
8955,4
8956,4
8957,4
8958,8
8959,4
8960,2
8961,0
8962,2
8963,2
8964,0
8965,2
8966,3
8967,7
8968,1
8969,6
8970,1
8971,3
8972,2
8973,1
8974,2
8975,1
8976,8
8977,7
8978,6
8979,4
8980,3
8981,6
8982,4
8983,6
8984,1
8985,0
8986,1
8987,1
8988,4
8989,1
8990,9
8991,2
8992,6
8993,9
8994,3
8995,3
8996,0
8997,0
8998,9
8999,8
9000,9
9001,5
9002,5
9003,6
9004,9
9005,4
9006,3
9007,8
9008,6
9009,5
9010,9
9011,2
9012,8
9013,7
9014,0
9015,4
9016,8
9017,1
9018,0
9019,8
9020,8
9021,9
9022,8
9023,1
9024,9
9025,7
9026,0
9027,7
9028,3
9029,1
9030,8
9031,3
9032,5
9033,3
9034,6
9035,0
9036,5
9037,8
9038,7
9039,9
9040,0
9041,6
9042,0
9043,4
9044,4
9045,0
9046,7
9047,4
9048,2
9049,6
9050,4
9051,4
9052,5
9053,1
9054,9
9055,6
9056,1
9057,1
9058,3
9059,6
9060,0
9061,8
9062,3
9063,6
9064,4
9065,4
9066,5
9067,9
9068,6
9069,4
9070,4
9071,9
9072,2
9073,6
9074,4
9075,2
9076,3
9077,0
9078,4
9079,4
9080,9
9081,4
9082,3
9083,3
9084,8
9085,1
9086,8
9087,7
9088,0
9089,7
9090,1
9091,0
9092,3
9093,8
9094,1
9095,6
9096,3
9097,7
9098,6
9099,4
9100,1
9101,8
9102,4
9103,0
9104,7
9105,9
9106,2
9107,3
9108,3
9109,9
9110,5
9111,4
9112,3
9113,0
9114,6
9115,2
9116,6
9117,0
9118,1
9119,6
9120,9
9121,4
9122,6
9123,4
9124,6
9125,4
9126,3
9127,5
9128,9
9129,9
9130,8
9131,7
9132,5
9133,8
9134,5
9135,6
9136,4
9137,4
9138,4
9139,0
9140,4
9141,6
9142,3
9143,9
9144,3
9145,9
9146,9
9147,3
9148,5
9149,4
9150,6
9151,7
9152,0
9153,8
9154,0
9155,0
9156,3
9157,5
9158,3
9159,2
9160,7
9161,6
9162,6
9163,0
9164,4
9165,4
9166,0
9167,0
9168,8
9169,1
9170,6
9171,3
9172,9
9173,9
9174,4
9175,1
9176,4
9177,3
9178,8
9179,4
9180,8
9181,1
9182,5
9183,4
9184,1
9185,9
9186,4
9187,4
9188,1
9189,2
9190,0
9191,6
9192,7
9193,2
9194,7
9195,1
9196,8
9197,4
9198,4
9199,8
9200,3
9201,1
9202,6
9203,6
9204,2
9205,0
9206,3
9207,9
9208,1
9209,4
9210,4
9211,1
9212,4
9213,4
9214,3
9215,6
9216,4
9217,0
9218,9
9219,4
9220,7
9221,7
9222,3
9223,4
9224,3
9225,3
9226,0
9227,4
9228,3
9229,7
9230,4
9231,4
9232,3
9233,8
9234,8
9235,0
9236,6
9237,5
9238,1
9239,4
9240,8
9241,8
9242,4
9243,9
9244,3
9245,8
9246,1
9247,1
9248,6
9249,0
9250,4
9251,8
9252,8
9253,5
9254,4
9255,5
9256,4
9257,3
9258,1
9259,6
9260,7
9261,7
9262,2
9263,4
9264,3
9265,6
9266,8
9267,8
9268,1
9269,0
9270,1
9271,4
9272,7
9273,6
9274,8
9275,8
9276,5
9277,6
9278,2
9279,0
9280,4
9281,6
9282,7
9283,6
9284,0
9285,1
9286,5
9287,3
9288,4
9289,6
9290,4
9291,4
9292,1
9293,4
9294,1
9295,3
9296,7
9297,1
9298,1
9299,4
9300,2
9301,5
9302,9
9303,4
9304,7
9305,1
9306,8
9307,4
9308,7
9309,4
9310,3
9311,4
9312,7
9313,9
9314,9
9315,1
9316,1
9317,8
9318,1
9319,1
9320,1
9321,1
9322,6
9323,8
9324,1
9325,1
9326,3
9327,5
9328,1
9329,8
9330,8
9331,1
9332,8
9333,4
9334,8
9335,6
9336,9
9337,5
9338,0
9339,2
9340,4
9341,8
9342,5
9343,0
9344,7
9345,8
9346,2
9347,4
9348,3
9349,3
9350,8
9351,7
9352,4
9353,2
9354,4
9355,9
9356,3
9357,6
9358,2
9359,9
9360,7
9361,0
9362,9
9363,4
9364,3
9365,6
9366,2
9367,9
9368,0
9369,6
9370,0
9371,4
9372,7
9373,8
9374,8
9375,0
9376,4
9377,7
9378,0
9379,1
9380,6
9381,0
9382,4
9383,4
9384,1
9385,3
9386,3
9387,0
9388,4
9389,5
9390,4
9391,4
9392,0
9393,0
9394,5
9395,1
9396,1
9397,0
9398,0
9399,3
9400,6
9401,0
9402,4
9403,6
9404,3
9405,6
9406,1
9407,0
9408,6
9409,4
9410,3
9411,9
9412,4
9413,1
9414,6
9415,1
9416,6
9417,1
9418,0
9419,4
9420,2
9421,1
9422,5
9423,7
9424,8
9425,0
9426,4
9427,4
9428,1
9429,3
9430,2
9431,3
9432,0
9433,4
9434,1
9435,8
9436,6
9437,1
9438,6
9439,2
9440,7
9441,8
9442,6
9443,4
9444,1
9445,3
9446,3
9447,4
9448,4
9449,8
9450,3
9451,1
9452,7
9453,4
9454,6
9455,1
9456,7
9457,0
9458,3
9459,7
9460,1
9461,5
9462,5
9463,7
9464,6
9465,4
9466,4
9467,2
9468,1
9469,7
9470,9
9471,3
